"","date","country","confirmed","deaths","recovered"
"13280",2020-03-24,"Slovenia",480,4,0
"13281",2020-03-25,"Slovenia",528,5,10
"13282",2020-03-26,"Slovenia",562,6,10
"13283",2020-03-27,"Slovenia",632,9,10
"13284",2020-03-28,"Slovenia",684,9,10
"13285",2020-03-29,"Slovenia",730,11,10
"13286",2020-03-03,"Slovenia",0,0,0
"13287",2020-03-30,"Slovenia",756,11,10
"13288",2020-03-31,"Slovenia",802,15,10
"13289",2020-03-04,"Slovenia",0,0,0
"13290",2020-03-05,"Slovenia",2,0,0
"13291",2020-03-06,"Slovenia",7,0,0
"13292",2020-03-07,"Slovenia",7,0,0
"13293",2020-03-08,"Slovenia",16,0,0
"13294",2020-03-09,"Slovenia",16,0,0
"13295",2020-04-01,"Slovenia",841,15,10
"13296",2020-04-10,"Slovenia",1160,45,137
"13297",2020-04-11,"Slovenia",1188,50,148
"13298",2020-04-12,"Slovenia",1205,53,150
"13299",2020-04-13,"Slovenia",1212,55,152
"13300",2020-04-14,"Slovenia",1220,56,152
"13301",2020-04-15,"Slovenia",1248,61,165
"13302",2020-04-16,"Slovenia",1268,61,174
"13303",2020-04-17,"Slovenia",1304,66,174
"13304",2020-04-02,"Slovenia",897,17,70
"13305",2020-04-03,"Slovenia",934,20,70
"13306",2020-04-04,"Slovenia",977,22,79
"13307",2020-04-05,"Slovenia",997,28,79
"13308",2020-04-06,"Slovenia",1021,30,102
"13309",2020-04-07,"Slovenia",1059,36,102
"13310",2020-04-08,"Slovenia",1091,40,120
"13311",2020-04-09,"Slovenia",1124,43,128
"13312",2020-01-22,"Somalia",0,0,0
"13313",2020-01-23,"Somalia",0,0,0
"13314",2020-01-24,"Somalia",0,0,0
"13315",2020-01-25,"Somalia",0,0,0
"13316",2020-01-26,"Somalia",0,0,0
"13317",2020-01-27,"Somalia",0,0,0
"13318",2020-01-28,"Somalia",0,0,0
"13319",2020-01-29,"Somalia",0,0,0
"13320",2020-01-30,"Somalia",0,0,0
"13321",2020-01-31,"Somalia",0,0,0
"13322",2020-02-01,"Somalia",0,0,0
"13323",2020-02-10,"Somalia",0,0,0
"13324",2020-02-11,"Somalia",0,0,0
"13325",2020-02-12,"Somalia",0,0,0
"13326",2020-02-13,"Somalia",0,0,0
"13327",2020-02-14,"Somalia",0,0,0
"13328",2020-02-15,"Somalia",0,0,0
"13329",2020-02-16,"Somalia",0,0,0
"13330",2020-02-17,"Somalia",0,0,0
"13331",2020-02-18,"Somalia",0,0,0
"13332",2020-02-19,"Somalia",0,0,0
"13333",2020-02-02,"Somalia",0,0,0
"13334",2020-02-20,"Somalia",0,0,0
"13335",2020-02-21,"Somalia",0,0,0
"13336",2020-02-22,"Somalia",0,0,0
"13337",2020-02-23,"Somalia",0,0,0
"13338",2020-02-24,"Somalia",0,0,0
"13339",2020-02-25,"Somalia",0,0,0
"13340",2020-02-26,"Somalia",0,0,0
"13341",2020-02-27,"Somalia",0,0,0
"13342",2020-02-28,"Somalia",0,0,0
"13343",2020-02-29,"Somalia",0,0,0
"13344",2020-02-03,"Somalia",0,0,0
"13345",2020-02-04,"Somalia",0,0,0
"13346",2020-02-05,"Somalia",0,0,0
"13347",2020-02-06,"Somalia",0,0,0
"13348",2020-02-07,"Somalia",0,0,0
"13349",2020-02-08,"Somalia",0,0,0
"13350",2020-02-09,"Somalia",0,0,0
"13351",2020-03-01,"Somalia",0,0,0
"13352",2020-03-10,"Somalia",0,0,0
"13353",2020-03-11,"Somalia",0,0,0
"13354",2020-03-12,"Somalia",0,0,0
"13355",2020-03-13,"Somalia",0,0,0
"13356",2020-03-14,"Somalia",0,0,0
"13357",2020-03-15,"Somalia",0,0,0
"13358",2020-03-16,"Somalia",1,0,0
"13359",2020-03-17,"Somalia",1,0,0
"13360",2020-03-18,"Somalia",1,0,0
"13361",2020-03-19,"Somalia",1,0,0
"13362",2020-03-02,"Somalia",0,0,0
"13363",2020-03-20,"Somalia",1,0,0
"13364",2020-03-21,"Somalia",1,0,0
"13365",2020-03-22,"Somalia",1,0,0
"13366",2020-03-23,"Somalia",1,0,0
"13367",2020-03-24,"Somalia",1,0,0
"13368",2020-03-25,"Somalia",1,0,0
"13369",2020-03-26,"Somalia",2,0,0
"13370",2020-03-27,"Somalia",3,0,0
"13371",2020-03-28,"Somalia",3,0,0
"13372",2020-03-29,"Somalia",3,0,0
"13373",2020-03-03,"Somalia",0,0,0
"13374",2020-03-30,"Somalia",3,0,0
"13375",2020-03-31,"Somalia",5,0,1
"13376",2020-03-04,"Somalia",0,0,0
"13377",2020-03-05,"Somalia",0,0,0
"13378",2020-03-06,"Somalia",0,0,0
"13379",2020-03-07,"Somalia",0,0,0
"13380",2020-03-08,"Somalia",0,0,0
"13381",2020-03-09,"Somalia",0,0,0
"13382",2020-04-01,"Somalia",5,0,1
"13383",2020-04-10,"Somalia",21,1,1
"13384",2020-04-11,"Somalia",21,1,1
"13385",2020-04-12,"Somalia",25,1,2
"13386",2020-04-13,"Somalia",60,2,2
"13387",2020-04-14,"Somalia",60,2,2
"13388",2020-04-15,"Somalia",80,5,2
"13389",2020-04-16,"Somalia",80,5,2
"13390",2020-04-17,"Somalia",116,6,2
"13391",2020-04-02,"Somalia",5,0,1
"13392",2020-04-03,"Somalia",7,0,1
"13393",2020-04-04,"Somalia",7,0,1
"13394",2020-04-05,"Somalia",7,0,1
"13395",2020-04-06,"Somalia",7,0,1
"13396",2020-04-07,"Somalia",8,0,1
"13397",2020-04-08,"Somalia",12,1,1
"13398",2020-04-09,"Somalia",12,1,1
"13399",2020-01-22,"South Africa",0,0,0
"13400",2020-01-23,"South Africa",0,0,0
"13401",2020-01-24,"South Africa",0,0,0
"13402",2020-01-25,"South Africa",0,0,0
"13403",2020-01-26,"South Africa",0,0,0
"13404",2020-01-27,"South Africa",0,0,0
"13405",2020-01-28,"South Africa",0,0,0
"13406",2020-01-29,"South Africa",0,0,0
"13407",2020-01-30,"South Africa",0,0,0
"13408",2020-01-31,"South Africa",0,0,0
"13409",2020-02-01,"South Africa",0,0,0
"13410",2020-02-10,"South Africa",0,0,0
"13411",2020-02-11,"South Africa",0,0,0
"13412",2020-02-12,"South Africa",0,0,0
"13413",2020-02-13,"South Africa",0,0,0
"13414",2020-02-14,"South Africa",0,0,0
"13415",2020-02-15,"South Africa",0,0,0
"13416",2020-02-16,"South Africa",0,0,0
"13417",2020-02-17,"South Africa",0,0,0
"13418",2020-02-18,"South Africa",0,0,0
"13419",2020-02-19,"South Africa",0,0,0
"13420",2020-02-02,"South Africa",0,0,0
"13421",2020-02-20,"South Africa",0,0,0
"13422",2020-02-21,"South Africa",0,0,0
"13423",2020-02-22,"South Africa",0,0,0
"13424",2020-02-23,"South Africa",0,0,0
"13425",2020-02-24,"South Africa",0,0,0
"13426",2020-02-25,"South Africa",0,0,0
"13427",2020-02-26,"South Africa",0,0,0
"13428",2020-02-27,"South Africa",0,0,0
"13429",2020-02-28,"South Africa",0,0,0
"13430",2020-02-29,"South Africa",0,0,0
"13431",2020-02-03,"South Africa",0,0,0
"13432",2020-02-04,"South Africa",0,0,0
"13433",2020-02-05,"South Africa",0,0,0
"13434",2020-02-06,"South Africa",0,0,0
"13435",2020-02-07,"South Africa",0,0,0
"13436",2020-02-08,"South Africa",0,0,0
"13437",2020-02-09,"South Africa",0,0,0
"13438",2020-03-01,"South Africa",0,0,0
"13439",2020-03-10,"South Africa",7,0,0
"13440",2020-03-11,"South Africa",13,0,0
"13441",2020-03-12,"South Africa",17,0,0
"13442",2020-03-13,"South Africa",24,0,0
"13443",2020-03-14,"South Africa",38,0,0
"13444",2020-03-15,"South Africa",51,0,0
"13445",2020-03-16,"South Africa",62,0,0
"13446",2020-03-17,"South Africa",62,0,0
"13447",2020-03-18,"South Africa",116,0,0
"13448",2020-03-19,"South Africa",150,0,0
"13449",2020-03-02,"South Africa",0,0,0
"13450",2020-03-20,"South Africa",202,0,0
"13451",2020-03-21,"South Africa",240,0,0
"13452",2020-03-22,"South Africa",274,0,0
"13453",2020-03-23,"South Africa",402,0,0
"13454",2020-03-24,"South Africa",554,0,4
"13455",2020-03-25,"South Africa",709,0,12
"13456",2020-03-26,"South Africa",927,0,12
"13457",2020-03-27,"South Africa",1170,1,31
"13458",2020-03-28,"South Africa",1187,1,31
"13459",2020-03-29,"South Africa",1280,2,31
"13460",2020-03-03,"South Africa",0,0,0
"13461",2020-03-30,"South Africa",1326,3,31
"13462",2020-03-31,"South Africa",1353,5,31
"13463",2020-03-04,"South Africa",0,0,0
"13464",2020-03-05,"South Africa",1,0,0
"13465",2020-03-06,"South Africa",1,0,0
"13466",2020-03-07,"South Africa",1,0,0
"13467",2020-03-08,"South Africa",3,0,0
"13468",2020-03-09,"South Africa",3,0,0
"13469",2020-04-01,"South Africa",1380,5,50
"13470",2020-04-10,"South Africa",2003,24,410
"13471",2020-04-11,"South Africa",2028,25,410
"13472",2020-04-12,"South Africa",2173,25,410
"13473",2020-04-13,"South Africa",2272,27,410
"13474",2020-04-14,"South Africa",2415,27,410
"13475",2020-04-15,"South Africa",2506,34,410
"13476",2020-04-16,"South Africa",2605,48,903
"13477",2020-04-17,"South Africa",2783,50,903
"13478",2020-04-02,"South Africa",1462,5,50
"13479",2020-04-03,"South Africa",1505,9,95
"13480",2020-04-04,"South Africa",1585,9,95
"13481",2020-04-05,"South Africa",1655,11,95
"13482",2020-04-06,"South Africa",1686,12,95
"13483",2020-04-07,"South Africa",1749,13,95
"13484",2020-04-08,"South Africa",1845,18,95
"13485",2020-04-09,"South Africa",1934,18,95
"13486",2020-01-22,"South Sudan",0,0,0
"13487",2020-01-23,"South Sudan",0,0,0
"13488",2020-01-24,"South Sudan",0,0,0
"13489",2020-01-25,"South Sudan",0,0,0
"13490",2020-01-26,"South Sudan",0,0,0
"13491",2020-01-27,"South Sudan",0,0,0
"13492",2020-01-28,"South Sudan",0,0,0
"13493",2020-01-29,"South Sudan",0,0,0
"13494",2020-01-30,"South Sudan",0,0,0
"13495",2020-01-31,"South Sudan",0,0,0
"13496",2020-02-01,"South Sudan",0,0,0
"13497",2020-02-10,"South Sudan",0,0,0
"13498",2020-02-11,"South Sudan",0,0,0
"13499",2020-02-12,"South Sudan",0,0,0
"13500",2020-02-13,"South Sudan",0,0,0
"13501",2020-02-14,"South Sudan",0,0,0
"13502",2020-02-15,"South Sudan",0,0,0
"13503",2020-02-16,"South Sudan",0,0,0
"13504",2020-02-17,"South Sudan",0,0,0
"13505",2020-02-18,"South Sudan",0,0,0
"13506",2020-02-19,"South Sudan",0,0,0
"13507",2020-02-02,"South Sudan",0,0,0
"13508",2020-02-20,"South Sudan",0,0,0
"13509",2020-02-21,"South Sudan",0,0,0
"13510",2020-02-22,"South Sudan",0,0,0
"13511",2020-02-23,"South Sudan",0,0,0
"13512",2020-02-24,"South Sudan",0,0,0
"13513",2020-02-25,"South Sudan",0,0,0
"13514",2020-02-26,"South Sudan",0,0,0
"13515",2020-02-27,"South Sudan",0,0,0
"13516",2020-02-28,"South Sudan",0,0,0
"13517",2020-02-29,"South Sudan",0,0,0
"13518",2020-02-03,"South Sudan",0,0,0
"13519",2020-02-04,"South Sudan",0,0,0
"13520",2020-02-05,"South Sudan",0,0,0
"13521",2020-02-06,"South Sudan",0,0,0
"13522",2020-02-07,"South Sudan",0,0,0
"13523",2020-02-08,"South Sudan",0,0,0
"13524",2020-02-09,"South Sudan",0,0,0
"13525",2020-03-01,"South Sudan",0,0,0
"13526",2020-03-10,"South Sudan",0,0,0
"13527",2020-03-11,"South Sudan",0,0,0
"13528",2020-03-12,"South Sudan",0,0,0
"13529",2020-03-13,"South Sudan",0,0,0
"13530",2020-03-14,"South Sudan",0,0,0
"13531",2020-03-15,"South Sudan",0,0,0
"13532",2020-03-16,"South Sudan",0,0,0
"13533",2020-03-17,"South Sudan",0,0,0
"13534",2020-03-18,"South Sudan",0,0,0
"13535",2020-03-19,"South Sudan",0,0,0
"13536",2020-03-02,"South Sudan",0,0,0
"13537",2020-03-20,"South Sudan",0,0,0
"13538",2020-03-21,"South Sudan",0,0,0
"13539",2020-03-22,"South Sudan",0,0,0
"13540",2020-03-23,"South Sudan",0,0,0
"13541",2020-03-24,"South Sudan",0,0,0
"13542",2020-03-25,"South Sudan",0,0,0
"13543",2020-03-26,"South Sudan",0,0,0
"13544",2020-03-27,"South Sudan",0,0,0
"13545",2020-03-28,"South Sudan",0,0,0
"13546",2020-03-29,"South Sudan",0,0,0
"13547",2020-03-03,"South Sudan",0,0,0
"13548",2020-03-30,"South Sudan",0,0,0
"13549",2020-03-31,"South Sudan",0,0,0
"13550",2020-03-04,"South Sudan",0,0,0
"13551",2020-03-05,"South Sudan",0,0,0
"13552",2020-03-06,"South Sudan",0,0,0
"13553",2020-03-07,"South Sudan",0,0,0
"13554",2020-03-08,"South Sudan",0,0,0
"13555",2020-03-09,"South Sudan",0,0,0
"13556",2020-04-01,"South Sudan",0,0,0
"13557",2020-04-10,"South Sudan",4,0,0
"13558",2020-04-11,"South Sudan",4,0,0
"13559",2020-04-12,"South Sudan",4,0,0
"13560",2020-04-13,"South Sudan",4,0,0
"13561",2020-04-14,"South Sudan",4,0,0
"13562",2020-04-15,"South Sudan",4,0,0
"13563",2020-04-16,"South Sudan",4,0,0
"13564",2020-04-17,"South Sudan",4,0,0
"13565",2020-04-02,"South Sudan",0,0,0
"13566",2020-04-03,"South Sudan",0,0,0
"13567",2020-04-04,"South Sudan",0,0,0
"13568",2020-04-05,"South Sudan",1,0,0
"13569",2020-04-06,"South Sudan",1,0,0
"13570",2020-04-07,"South Sudan",2,0,0
"13571",2020-04-08,"South Sudan",2,0,0
"13572",2020-04-09,"South Sudan",3,0,0
"13573",2020-01-22,"Spain",0,0,0
"13574",2020-01-23,"Spain",0,0,0
"13575",2020-01-24,"Spain",0,0,0
"13576",2020-01-25,"Spain",0,0,0
"13577",2020-01-26,"Spain",0,0,0
"13578",2020-01-27,"Spain",0,0,0
"13579",2020-01-28,"Spain",0,0,0
"13580",2020-01-29,"Spain",0,0,0
"13581",2020-01-30,"Spain",0,0,0
"13582",2020-01-31,"Spain",0,0,0
"13583",2020-02-01,"Spain",1,0,0
"13584",2020-02-10,"Spain",2,0,0
"13585",2020-02-11,"Spain",2,0,0
"13586",2020-02-12,"Spain",2,0,0
"13587",2020-02-13,"Spain",2,0,0
"13588",2020-02-14,"Spain",2,0,0
"13589",2020-02-15,"Spain",2,0,2
"13590",2020-02-16,"Spain",2,0,2
"13591",2020-02-17,"Spain",2,0,2
"13592",2020-02-18,"Spain",2,0,2
"13593",2020-02-19,"Spain",2,0,2
"13594",2020-02-02,"Spain",1,0,0
"13595",2020-02-20,"Spain",2,0,2
"13596",2020-02-21,"Spain",2,0,2
"13597",2020-02-22,"Spain",2,0,2
"13598",2020-02-23,"Spain",2,0,2
"13599",2020-02-24,"Spain",2,0,2
"13600",2020-02-25,"Spain",6,0,2
"13601",2020-02-26,"Spain",13,0,2
"13602",2020-02-27,"Spain",15,0,2
"13603",2020-02-28,"Spain",32,0,2
"13604",2020-02-29,"Spain",45,0,2
"13605",2020-02-03,"Spain",1,0,0
"13606",2020-02-04,"Spain",1,0,0
"13607",2020-02-05,"Spain",1,0,0
"13608",2020-02-06,"Spain",1,0,0
"13609",2020-02-07,"Spain",1,0,0
"13610",2020-02-08,"Spain",1,0,0
"13611",2020-02-09,"Spain",2,0,0
"13612",2020-03-01,"Spain",84,0,2
"13613",2020-03-10,"Spain",1695,35,32
"13614",2020-03-11,"Spain",2277,54,183
"13615",2020-03-12,"Spain",2277,55,183
"13616",2020-03-13,"Spain",5232,133,193
"13617",2020-03-14,"Spain",6391,195,517
"13618",2020-03-15,"Spain",7798,289,517
"13619",2020-03-16,"Spain",9942,342,530
"13620",2020-03-17,"Spain",11748,533,1028
"13621",2020-03-18,"Spain",13910,623,1081
"13622",2020-03-19,"Spain",17963,830,1107
"13623",2020-03-02,"Spain",120,0,2
"13624",2020-03-20,"Spain",20410,1043,1588
"13625",2020-03-21,"Spain",25374,1375,2125
"13626",2020-03-22,"Spain",28768,1772,2575
"13627",2020-03-23,"Spain",35136,2311,2575
"13628",2020-03-24,"Spain",39885,2808,3794
"13629",2020-03-25,"Spain",49515,3647,5367
"13630",2020-03-26,"Spain",57786,4365,7015
"13631",2020-03-27,"Spain",65719,5138,9357
"13632",2020-03-28,"Spain",73235,5982,12285
"13633",2020-03-29,"Spain",80110,6803,14709
"13634",2020-03-03,"Spain",165,1,2
"13635",2020-03-30,"Spain",87956,7716,16780
"13636",2020-03-31,"Spain",95923,8464,19259
"13637",2020-03-04,"Spain",222,2,2
"13638",2020-03-05,"Spain",259,3,2
"13639",2020-03-06,"Spain",400,5,2
"13640",2020-03-07,"Spain",500,10,30
"13641",2020-03-08,"Spain",673,17,30
"13642",2020-03-09,"Spain",1073,28,32
"13643",2020-04-01,"Spain",104118,9387,22647
"13644",2020-04-10,"Spain",158273,16081,55668
"13645",2020-04-11,"Spain",163027,16606,59109
"13646",2020-04-12,"Spain",166831,17209,62391
"13647",2020-04-13,"Spain",170099,17756,64727
"13648",2020-04-14,"Spain",172541,18056,67504
"13649",2020-04-15,"Spain",177644,18708,70853
"13650",2020-04-16,"Spain",184948,19315,74797
"13651",2020-04-17,"Spain",190839,20002,74797
"13652",2020-04-02,"Spain",112065,10348,26743
"13653",2020-04-03,"Spain",119199,11198,30513
"13654",2020-04-04,"Spain",126168,11947,34219
"13655",2020-04-05,"Spain",131646,12641,38080
"13656",2020-04-06,"Spain",136675,13341,40437
"13657",2020-04-07,"Spain",141942,14045,43208
"13658",2020-04-08,"Spain",148220,14792,48021
"13659",2020-04-09,"Spain",153222,15447,52165
"13660",2020-01-22,"Sri Lanka",0,0,0
"13661",2020-01-23,"Sri Lanka",0,0,0
"13662",2020-01-24,"Sri Lanka",0,0,0
"13663",2020-01-25,"Sri Lanka",0,0,0
"13664",2020-01-26,"Sri Lanka",0,0,0
"13665",2020-01-27,"Sri Lanka",1,0,0
"13666",2020-01-28,"Sri Lanka",1,0,0
"13667",2020-01-29,"Sri Lanka",1,0,0
"13668",2020-01-30,"Sri Lanka",1,0,0
"13669",2020-01-31,"Sri Lanka",1,0,0
"13670",2020-02-01,"Sri Lanka",1,0,0
"13671",2020-02-10,"Sri Lanka",1,0,1
"13672",2020-02-11,"Sri Lanka",1,0,1
"13673",2020-02-12,"Sri Lanka",1,0,1
"13674",2020-02-13,"Sri Lanka",1,0,1
"13675",2020-02-14,"Sri Lanka",1,0,1
"13676",2020-02-15,"Sri Lanka",1,0,1
"13677",2020-02-16,"Sri Lanka",1,0,1
"13678",2020-02-17,"Sri Lanka",1,0,1
"13679",2020-02-18,"Sri Lanka",1,0,1
"13680",2020-02-19,"Sri Lanka",1,0,1
"13681",2020-02-02,"Sri Lanka",1,0,0
"13682",2020-02-20,"Sri Lanka",1,0,1
"13683",2020-02-21,"Sri Lanka",1,0,1
"13684",2020-02-22,"Sri Lanka",1,0,1
"13685",2020-02-23,"Sri Lanka",1,0,1
"13686",2020-02-24,"Sri Lanka",1,0,1
"13687",2020-02-25,"Sri Lanka",1,0,1
"13688",2020-02-26,"Sri Lanka",1,0,1
"13689",2020-02-27,"Sri Lanka",1,0,1
"13690",2020-02-28,"Sri Lanka",1,0,1
"13691",2020-02-29,"Sri Lanka",1,0,1
"13692",2020-02-03,"Sri Lanka",1,0,0
"13693",2020-02-04,"Sri Lanka",1,0,0
"13694",2020-02-05,"Sri Lanka",1,0,0
"13695",2020-02-06,"Sri Lanka",1,0,0
"13696",2020-02-07,"Sri Lanka",1,0,0
"13697",2020-02-08,"Sri Lanka",1,0,1
"13698",2020-02-09,"Sri Lanka",1,0,1
"13699",2020-03-01,"Sri Lanka",1,0,1
"13700",2020-03-10,"Sri Lanka",1,0,1
"13701",2020-03-11,"Sri Lanka",2,0,1
"13702",2020-03-12,"Sri Lanka",2,0,1
"13703",2020-03-13,"Sri Lanka",6,0,1
"13704",2020-03-14,"Sri Lanka",10,0,1
"13705",2020-03-15,"Sri Lanka",18,0,1
"13706",2020-03-16,"Sri Lanka",28,0,1
"13707",2020-03-17,"Sri Lanka",44,0,1
"13708",2020-03-18,"Sri Lanka",51,0,1
"13709",2020-03-19,"Sri Lanka",60,0,3
"13710",2020-03-02,"Sri Lanka",1,0,1
"13711",2020-03-20,"Sri Lanka",73,0,3
"13712",2020-03-21,"Sri Lanka",77,0,1
"13713",2020-03-22,"Sri Lanka",82,0,3
"13714",2020-03-23,"Sri Lanka",97,0,3
"13715",2020-03-24,"Sri Lanka",102,0,2
"13716",2020-03-25,"Sri Lanka",102,0,3
"13717",2020-03-26,"Sri Lanka",106,0,7
"13718",2020-03-27,"Sri Lanka",106,0,7
"13719",2020-03-28,"Sri Lanka",113,1,9
"13720",2020-03-29,"Sri Lanka",117,1,11
"13721",2020-03-03,"Sri Lanka",1,0,1
"13722",2020-03-30,"Sri Lanka",122,2,15
"13723",2020-03-31,"Sri Lanka",143,2,17
"13724",2020-03-04,"Sri Lanka",1,0,1
"13725",2020-03-05,"Sri Lanka",1,0,1
"13726",2020-03-06,"Sri Lanka",1,0,1
"13727",2020-03-07,"Sri Lanka",1,0,1
"13728",2020-03-08,"Sri Lanka",1,0,1
"13729",2020-03-09,"Sri Lanka",1,0,1
"13730",2020-04-01,"Sri Lanka",146,3,21
"13731",2020-04-10,"Sri Lanka",190,7,54
"13732",2020-04-11,"Sri Lanka",198,7,54
"13733",2020-04-12,"Sri Lanka",210,7,56
"13734",2020-04-13,"Sri Lanka",217,7,56
"13735",2020-04-14,"Sri Lanka",233,7,61
"13736",2020-04-15,"Sri Lanka",238,7,63
"13737",2020-04-16,"Sri Lanka",238,7,68
"13738",2020-04-17,"Sri Lanka",244,7,77
"13739",2020-04-02,"Sri Lanka",151,4,21
"13740",2020-04-03,"Sri Lanka",159,4,24
"13741",2020-04-04,"Sri Lanka",166,5,27
"13742",2020-04-05,"Sri Lanka",176,5,33
"13743",2020-04-06,"Sri Lanka",178,5,38
"13744",2020-04-07,"Sri Lanka",185,6,42
"13745",2020-04-08,"Sri Lanka",189,7,44
"13746",2020-04-09,"Sri Lanka",190,7,49
"13747",2020-01-22,"Sudan",0,0,0
"13748",2020-01-23,"Sudan",0,0,0
"13749",2020-01-24,"Sudan",0,0,0
"13750",2020-01-25,"Sudan",0,0,0
"13751",2020-01-26,"Sudan",0,0,0
"13752",2020-01-27,"Sudan",0,0,0
"13753",2020-01-28,"Sudan",0,0,0
"13754",2020-01-29,"Sudan",0,0,0
"13755",2020-01-30,"Sudan",0,0,0
"13756",2020-01-31,"Sudan",0,0,0
"13757",2020-02-01,"Sudan",0,0,0
"13758",2020-02-10,"Sudan",0,0,0
"13759",2020-02-11,"Sudan",0,0,0
"13760",2020-02-12,"Sudan",0,0,0
"13761",2020-02-13,"Sudan",0,0,0
"13762",2020-02-14,"Sudan",0,0,0
"13763",2020-02-15,"Sudan",0,0,0
"13764",2020-02-16,"Sudan",0,0,0
"13765",2020-02-17,"Sudan",0,0,0
"13766",2020-02-18,"Sudan",0,0,0
"13767",2020-02-19,"Sudan",0,0,0
"13768",2020-02-02,"Sudan",0,0,0
"13769",2020-02-20,"Sudan",0,0,0
"13770",2020-02-21,"Sudan",0,0,0
"13771",2020-02-22,"Sudan",0,0,0
"13772",2020-02-23,"Sudan",0,0,0
"13773",2020-02-24,"Sudan",0,0,0
"13774",2020-02-25,"Sudan",0,0,0
"13775",2020-02-26,"Sudan",0,0,0
"13776",2020-02-27,"Sudan",0,0,0
"13777",2020-02-28,"Sudan",0,0,0
"13778",2020-02-29,"Sudan",0,0,0
"13779",2020-02-03,"Sudan",0,0,0
"13780",2020-02-04,"Sudan",0,0,0
"13781",2020-02-05,"Sudan",0,0,0
"13782",2020-02-06,"Sudan",0,0,0
"13783",2020-02-07,"Sudan",0,0,0
"13784",2020-02-08,"Sudan",0,0,0
"13785",2020-02-09,"Sudan",0,0,0
"13786",2020-03-01,"Sudan",0,0,0
"13787",2020-03-10,"Sudan",0,0,0
"13788",2020-03-11,"Sudan",0,0,0
"13789",2020-03-12,"Sudan",0,0,0
"13790",2020-03-13,"Sudan",1,1,0
"13791",2020-03-14,"Sudan",1,1,0
"13792",2020-03-15,"Sudan",1,1,0
"13793",2020-03-16,"Sudan",1,1,0
"13794",2020-03-17,"Sudan",1,1,0
"13795",2020-03-18,"Sudan",2,1,0
"13796",2020-03-19,"Sudan",2,1,0
"13797",2020-03-02,"Sudan",0,0,0
"13798",2020-03-20,"Sudan",2,1,0
"13799",2020-03-21,"Sudan",2,1,0
"13800",2020-03-22,"Sudan",2,1,0
"13801",2020-03-23,"Sudan",2,1,0
"13802",2020-03-24,"Sudan",3,1,0
"13803",2020-03-25,"Sudan",3,1,0
"13804",2020-03-26,"Sudan",3,1,0
"13805",2020-03-27,"Sudan",3,1,0
"13806",2020-03-28,"Sudan",5,1,0
"13807",2020-03-29,"Sudan",6,1,0
"13808",2020-03-03,"Sudan",0,0,0
"13809",2020-03-30,"Sudan",6,2,0
"13810",2020-03-31,"Sudan",7,2,1
"13811",2020-03-04,"Sudan",0,0,0
"13812",2020-03-05,"Sudan",0,0,0
"13813",2020-03-06,"Sudan",0,0,0
"13814",2020-03-07,"Sudan",0,0,0
"13815",2020-03-08,"Sudan",0,0,0
"13816",2020-03-09,"Sudan",0,0,0
"13817",2020-04-01,"Sudan",7,2,2
"13818",2020-04-10,"Sudan",17,2,2
"13819",2020-04-11,"Sudan",19,2,2
"13820",2020-04-12,"Sudan",19,2,2
"13821",2020-04-13,"Sudan",29,4,4
"13822",2020-04-14,"Sudan",32,5,4
"13823",2020-04-15,"Sudan",32,5,4
"13824",2020-04-16,"Sudan",32,5,4
"13825",2020-04-17,"Sudan",33,6,4
"13826",2020-04-02,"Sudan",8,2,2
"13827",2020-04-03,"Sudan",10,2,2
"13828",2020-04-04,"Sudan",10,2,2
"13829",2020-04-05,"Sudan",12,2,2
"13830",2020-04-06,"Sudan",12,2,2
"13831",2020-04-07,"Sudan",14,2,2
"13832",2020-04-08,"Sudan",14,2,2
"13833",2020-04-09,"Sudan",15,2,2
"13834",2020-01-22,"Suriname",0,0,0
"13835",2020-01-23,"Suriname",0,0,0
"13836",2020-01-24,"Suriname",0,0,0
"13837",2020-01-25,"Suriname",0,0,0
"13838",2020-01-26,"Suriname",0,0,0
"13839",2020-01-27,"Suriname",0,0,0
"13840",2020-01-28,"Suriname",0,0,0
"13841",2020-01-29,"Suriname",0,0,0
"13842",2020-01-30,"Suriname",0,0,0
"13843",2020-01-31,"Suriname",0,0,0
"13844",2020-02-01,"Suriname",0,0,0
"13845",2020-02-10,"Suriname",0,0,0
"13846",2020-02-11,"Suriname",0,0,0
"13847",2020-02-12,"Suriname",0,0,0
"13848",2020-02-13,"Suriname",0,0,0
"13849",2020-02-14,"Suriname",0,0,0
"13850",2020-02-15,"Suriname",0,0,0
"13851",2020-02-16,"Suriname",0,0,0
"13852",2020-02-17,"Suriname",0,0,0
"13853",2020-02-18,"Suriname",0,0,0
"13854",2020-02-19,"Suriname",0,0,0
"13855",2020-02-02,"Suriname",0,0,0
"13856",2020-02-20,"Suriname",0,0,0
"13857",2020-02-21,"Suriname",0,0,0
"13858",2020-02-22,"Suriname",0,0,0
"13859",2020-02-23,"Suriname",0,0,0
"13860",2020-02-24,"Suriname",0,0,0
"13861",2020-02-25,"Suriname",0,0,0
"13862",2020-02-26,"Suriname",0,0,0
"13863",2020-02-27,"Suriname",0,0,0
"13864",2020-02-28,"Suriname",0,0,0
"13865",2020-02-29,"Suriname",0,0,0
"13866",2020-02-03,"Suriname",0,0,0
"13867",2020-02-04,"Suriname",0,0,0
"13868",2020-02-05,"Suriname",0,0,0
